0.000;0.000;0.000;0.384;0.769 
 0.000;0.000;0.000;0.000;0.384 
 0.000;0.000;0.000;0.000;0.000 
 0.000;0.000;0.000;0.000;0.000 
 0.000;0.000;0.000;0.000;0.000 
 0.000;0.000;0.000;0.000;0.000 
 0.000;0.000;0.000;0.000;0.000 
 0.000;0.000;0.000;0.000;0.000 
 0.344;0.000;0.000;0.000;0.000 
 0.941;0.344;0.000;0.000;0.000 
