0.000;0.000;0.000;0.400;0.059 
0.000;0.000;0.000;0.000;0.400 
0.000;0.000;0.000;0.000;0.000 
0.000;0.000;0.000;0.000;0.000 
0.000;0.000;0.000;0.000;0.000 
0.000;0.000;0.000;0.000;0.000 
0.000;0.000;0.000;0.000;0.000 
0.000;0.000;0.000;0.000;0.000 
0.272;0.000;0.000;0.000;0.000 
0.759;0.272;0.000;0.000;0.000 
